,d1,d2
8817,-26.16074,4.1180396
8818,22.096651,45.866016
8819,-5.326036,-15.769233
8820,60.759567,6.0261836
8821,27.38032,43.23952
8822,-6.6669755,-40.92998
8823,44.68289,8.191506
8824,34.330807,9.4458685
8825,53.86336,25.142357
8826,25.43468,39.348763
8827,-22.917324,33.97923
8828,-45.05088,25.803396
8829,-3.621056,-47.97402
8830,-16.22354,24.40517
8831,-51.16674,2.0409667
8832,-2.0847497,15.722277
8833,-22.664642,-35.520664
8834,-60.693016,-7.6609373
8835,3.726213,-51.967205
8836,26.375858,-46.225784
8837,27.627022,-1.8755357
8838,-10.66462,14.035454
8839,51.305164,35.681683
8840,-31.728384,26.357458
8841,11.829896,-53.243706
8842,-59.410355,-8.864215
8843,39.565994,6.578194
8844,-12.434153,5.6165066
8845,-12.940757,-13.204018
8846,26.142223,-59.189953
8847,53.53021,-24.901438
8848,48.77317,-19.485342
8849,0.41927087,19.225538
8850,0.33275095,52.896538
8851,-45.16146,-29.969357
8852,-20.22248,49.513443
8853,60.45727,17.579437
8854,-11.640942,-23.982876
8855,-3.2572591,33.593746
8856,-60.124035,-17.188097
8857,-28.636513,-39.993404
8858,-22.245483,-15.726264
8859,-7.498248,-47.5188
8860,-34.330055,6.7400937
8861,48.2527,6.9306464
8862,-8.559602,23.632038
8863,-31.685135,-24.953594
8864,4.5687284,-56.63203
8865,-1.2844329,-46.209858
8866,20.295204,-20.471584
8867,33.237366,-21.320465
8868,44.76595,35.956017
8869,22.01482,9.765625
8870,-45.85412,23.31569
8871,7.3851285,-28.56865
8872,-58.76558,-5.115637
8873,32.29387,-31.43921
8874,-28.925999,-25.805628
8875,-36.77738,-6.62126
8876,1.3539852,39.743332
8877,53.39798,-1.809491
8878,-17.993284,64.808525
8879,18.919542,-28.97369
8880,-41.056297,30.715849
8881,-20.900162,-15.438866
8882,11.840351,21.568365
8883,47.34084,-26.49519
8884,22.175192,45.532448
8885,-28.663551,25.192266
8886,50.061558,0.82607126
8887,-8.548485,23.504412
8888,-36.83197,16.25819
8889,-40.10149,-16.466288
8890,45.68134,-4.8660107
8891,-3.1747782,-26.028597
8892,-32.592026,4.8289886
8893,-6.639692,24.774364
8894,-17.011847,32.010212
8895,-21.280804,-16.210749
8896,55.453682,11.619391
8897,6.7366953,-23.0334
8898,1.200581,-8.138314
8899,-48.947506,16.355576
8900,-14.755808,-22.631119
8901,0.55307925,20.14599
8902,-18.334284,-56.73659
8903,30.4407,32.848022
8904,46.558407,38.63845
8905,-39.28769,-46.862484
8906,-50.636173,-15.201529
8907,1.6545947,50.092293
8908,-34.773804,23.846918
8909,31.363653,33.672028
8910,-14.395864,-21.122335
8911,-10.08864,33.013817
8912,14.970695,29.431494
8913,-14.058155,18.606796
8914,8.85232,-17.500835
8915,-54.330563,-2.36513
8916,-48.98986,16.114744
8917,-6.844675,-12.534974
8918,22.424183,-19.988514
8919,-7.264443,57.23456
8920,34.809544,-32.68438
8921,27.955303,-14.065328
8922,-23.516241,-58.76078
8923,38.616356,53.01778
8924,-45.929512,14.946519
8925,19.181892,-46.88711
8926,41.10472,-27.336191
8927,-45.08055,-29.96062
8928,-18.04625,-17.05293
8929,-10.361365,-25.180473
8930,0.19131146,17.748297
8931,-17.601835,-56.205517
8932,21.677998,-8.004371
8933,-46.47388,-30.014362
8934,25.69085,-46.365288
8935,16.01886,-44.850376
8936,-39.992302,13.261434
8937,-34.089867,-5.089099
8938,-48.43321,16.832602
8939,-12.043496,-50.57059
8940,-4.6993117,-50.308193
8941,4.6203403,-48.3453
8942,-6.8503575,24.562027
8943,-9.02773,-45.45927
8944,-61.70722,-16.800962
8945,23.546839,-20.977798
8946,-23.674162,4.1235085
8947,4.6977186,-11.332029
8948,19.829365,-21.421722
8949,-2.8221264,18.09387
8950,1.3452089,-53.23702
8951,26.027367,2.1437013
8952,-12.662674,-3.2038944
8953,-13.154868,22.619196
8954,-20.411098,7.323993
8955,11.205266,-36.24716
8956,1.3647335,-49.08429
8957,41.714317,-12.505706
8958,12.752742,-29.615202
8959,29.273182,-23.251026
8960,-38.706146,-19.252136
8961,-47.142918,30.852098
8962,-63.020206,2.0149226
8963,59.430065,16.338762
8964,-19.219307,-53.13565
8965,20.492325,48.960533
8966,-51.555782,2.044925
8967,-50.32773,-16.701107
8968,7.5020328,-54.856155
8969,-10.285774,-29.59716
8970,45.491295,-5.4050937
8971,-22.12486,-14.121511
8972,-15.253636,-20.840319
8973,-4.7350636,-7.931708
8974,22.46009,61.076736
8975,32.824383,-42.003796
8976,-38.273167,23.180021
8977,33.677967,16.30369
8978,36.725956,41.110817
8979,51.361206,-24.734543
8980,-20.04971,-56.483192
8981,-1.7045869,-25.936935
8982,35.468044,-24.559002
8983,-7.837522,50.2869
8984,-17.68933,24.131845
8985,22.699091,-16.78891
8986,19.117603,-39.644196
8987,-2.8734667,64.91163
8988,31.088608,-24.596312
8989,-13.796603,56.87626
8990,10.950236,-35.464455
8991,-16.47594,22.542498
8992,-55.71805,4.6552806
8993,44.05873,-44.841156
8994,5.903411,-51.91448
8995,-23.339945,-33.668175
8996,49.326466,-24.621492
8997,-5.44774,-17.724146
8998,55.66581,-8.954406
8999,16.800783,3.962414
9000,27.46115,31.579685
9001,13.050595,-30.874384
9002,13.95181,-50.913364
9003,-0.87381715,-56.80048
9004,60.631977,0.8869517
9005,-56.538498,-10.169905
9006,14.5676,-46.748795
9007,-17.731417,-15.5540695
9008,-50.600334,20.620556
9009,-21.05692,7.2777934
9010,34.868137,-33.274467
9011,15.852702,8.996
9012,-1.1598722,29.421396
9013,-34.117752,43.43904
9014,-18.923464,-13.018054
9015,-37.169113,-50.039127
9016,33.1932,42.90367
9017,-56.64344,10.003876
9018,9.705549,-25.658022
9019,-39.69157,4.786826
9020,34.128876,7.918341
9021,42.914036,-46.158775
9022,31.395897,6.990777
9023,-6.989386,-17.985884
9024,-60.578793,0.6883718
9025,-23.852,18.234575
9026,49.806965,-20.934292
9027,19.570219,-47.524822
9028,23.71391,-40.82989
9029,32.697723,7.4678597
9030,-7.7323904,30.667276
9031,-40.3089,13.895867
9032,-46.980946,18.470505
9033,50.3669,-5.7901874
9034,42.78789,8.442352
9035,22.667805,-15.6873665
9036,10.686606,56.901226
9037,-2.3488111,30.638868
9038,2.8147926,47.00897
9039,-27.71997,3.2815726
9040,-49.995625,-13.621758
9041,-8.47802,23.583855
9042,-29.01575,-45.49498
9043,55.854294,-26.757908
9044,4.795688,-48.632317
9045,-28.345016,-38.60334
9046,44.516193,-44.571693
9047,-21.241205,12.749554
9048,49.032635,-40.070763
9049,-20.876215,14.814281
9050,11.895972,48.164623
9051,-7.322082,58.2412
9052,13.841203,-12.006314
9053,8.900457,-42.008343
9054,1.7474519,52.243614
9055,43.261776,-45.8036
9056,1.8748682,-55.22435
9057,-40.234844,4.3549066
9058,52.53236,11.568505
9059,-13.888062,-2.5626986
9060,0.05793147,51.599014
9061,-8.267914,19.588322
9062,26.212606,-25.46891
9063,8.578927,-15.426692
9064,29.333952,-23.129078
9065,13.98304,33.81784
9066,-7.410957,25.949722
9067,1.2535872,39.45127
9068,37.433643,-23.793192
9069,60.76833,5.916456
9070,-45.975388,35.646053
9071,-1.5692005,52.63591
9072,-4.461307,6.2202506
9073,48.194637,-39.91191
9074,19.504913,29.37245
9075,-24.537962,16.936142
9076,-39.842648,1.0361724
9077,19.284899,-37.657303
9078,44.05568,7.9138045
9079,17.212013,48.51202
9080,-40.370567,29.542448
9081,-11.693717,8.345132
9082,51.687233,-6.300863
9083,-45.753647,37.033745
9084,-36.79111,1.2099985
9085,33.22335,-42.833443
9086,-13.400132,28.99954
9087,54.46701,7.404622
9088,-41.304386,24.89771
9089,14.500214,29.61958
9090,-9.678124,57.38209
9091,2.498457,28.859642
9092,4.9400134,25.74029
9093,51.88646,-24.001505
9094,15.282002,29.0266
9095,-6.197194,36.781452
9096,55.483887,7.649803
9097,-0.44257966,-5.2243595
9098,24.730648,2.9987988
9099,7.7798886,-52.368397
9100,5.155237,-54.486805
9101,19.782259,6.6089983
9102,-14.292718,-22.166368
9103,20.162457,17.04617
9104,8.373265,57.522182
9105,-38.016724,-50.708584
9106,49.864773,36.091072
9107,-6.368773,-35.736923
9108,15.489143,13.692553
9109,-53.65663,9.492231
9110,31.187521,-13.315065
9111,-34.909298,-1.7106239
9112,-42.803097,40.62603
9113,-48.25833,12.589158
9114,19.977169,-39.533146
9115,-5.0897093,-14.714106
9116,-4.3281074,-45.50549
9117,38.422024,53.533882
9118,-8.273926,36.090168
9119,-28.908583,-51.81584
9120,-41.870903,-27.335196
9121,34.819054,-39.51358
9122,-39.199448,-19.543581
9123,38.527775,42.460407
9124,-28.823309,-57.002632
9125,31.61422,23.722374
9126,25.402802,39.346703
9127,24.209557,16.216103
9128,32.67098,-12.869096
9129,-13.44108,-38.467987
9130,-3.900736,-15.490855
9131,51.17937,-24.095488
9132,4.8280625,-48.91477
9133,-14.769792,-54.02361
9134,-1.7856371,-51.246536
9135,-6.6553392,24.608105
9136,-55.467392,5.446487
9137,-49.57215,28.873106
9138,-57.570496,-2.092301
9139,4.9654326,-23.87827
9140,-60.553074,-3.184837
9141,8.683719,-15.946956
9142,-43.496815,-29.149706
9143,34.47621,9.458327
9144,-19.088371,47.720642
9145,25.06708,12.146368
9146,-53.54372,-13.110337
9147,14.748359,-9.625039
9148,-21.87468,-16.545916
9149,-34.134155,-22.772354
9150,-14.802693,-22.601742
9151,-28.095594,-53.790066
9152,-12.238829,-50.331688
9153,10.360376,12.707559
9154,-53.50241,-13.009224
9155,-18.239359,11.844713
9156,11.941999,-10.185144
9157,14.854773,29.6395
9158,-13.15179,45.967083
9159,23.753927,-45.828163
9160,2.9623218,51.672783
9161,2.265808,-10.5863
9162,-26.834116,-14.512362
9163,-39.643055,-27.317007
9164,-28.251326,-11.046528
9165,-35.844875,21.596378
9166,17.45246,-26.110962
9167,24.075912,59.406384
9168,3.0774078,-56.319286
9169,-55.259567,-0.74585545
9170,-23.97637,48.13995
9171,-18.099506,16.728148
9172,15.548365,52.6489
9173,-36.712116,-51.2954
9174,-42.697346,-34.749557
9175,9.375146,-24.965792
9176,36.663822,16.103662
9177,-37.972843,21.505514
9178,42.069847,-44.960415
9179,48.717262,-40.113846
9180,-45.380863,-18.993158
9181,-35.22901,4.50142
9182,-22.072298,-16.30756
9183,28.854149,-42.198437
9184,48.361526,3.02326
9185,-45.54945,-24.479065
9186,-2.6139743,18.109936
9187,48.6277,-2.7741065
9188,40.700912,-20.661657
9189,-39.294304,-12.819828
9190,28.63413,8.974392
9191,-27.679771,4.187813
9192,2.7381523,51.6228
9193,45.978825,7.045174
9194,20.379223,39.222813
9195,41.548508,8.9827585
9196,20.152328,-37.753765
9197,61.004055,-4.1524386
9198,-38.55037,23.340137
9199,-17.352058,14.3836565
9200,-13.248603,9.769466
9201,-36.992474,16.141838
9202,11.976309,14.802142
9203,-34.76608,4.232732
9204,-36.61286,5.557874
9205,55.797066,-26.802595
9206,-29.782232,29.885698
9207,-23.235987,25.672115
9208,-16.93259,-13.407917
9209,-55.388706,3.5758486
9210,-32.256393,-40.76706
9211,-41.991432,-37.858677
9212,-16.52311,13.020918
9213,-3.8019123,18.216658
9214,-36.45944,27.405958
9215,-43.332626,-30.58072
9216,-53.38279,-34.106766
9217,39.11135,4.9387126
9218,50.71747,36.421494
9219,-32.593315,5.2227454
9220,9.706982,23.240837
9221,-28.50927,-56.575912
9222,-59.91008,-7.6356483
9223,-1.1466635,29.430462
9224,41.56708,20.655432
9225,-44.941265,-26.75048
9226,13.880467,-11.9869995
9227,33.241707,-21.331526
9228,18.625065,-41.27727
9229,19.44761,-18.05602
9230,13.862949,14.420652
9231,-7.44426,19.734331
9232,-35.177914,7.5110903
9233,35.92484,-9.717228
9234,16.694534,3.9892108
9235,49.10974,-22.050236
9236,22.865765,60.617023
9237,-12.338877,8.199946
9238,-33.322163,-9.612354
9239,-16.10116,-58.88144
9240,3.1456628,21.445404
9241,-15.9682255,-58.788273
9242,23.749207,-41.14091
9243,-55.371975,-33.90962
9244,64.10137,-10.140021
9245,35.51437,9.415346
9246,-43.977806,-27.493694
9247,-0.4293567,-53.979355
9248,-58.532112,-2.9425101
9249,20.637789,-15.465749
9250,32.870445,29.770203
9251,-6.110569,56.060715
9252,9.13803,30.102942
9253,-14.06155,8.889685
9254,-6.8839564,-46.15361
9255,49.27272,5.17565
9256,-3.828466,6.9773307
9257,54.918446,-25.965263
9258,11.949638,21.026194
9259,64.13437,-10.165925
9260,51.773796,24.44704
9261,-33.378033,-9.5595255
9262,8.09221,35.438206
9263,-22.443016,6.233187
9264,1.4076929,64.559525
9265,32.098934,-8.718612
9266,22.523855,-44.310432
9267,21.925343,44.636787
9268,-39.635624,20.880749
9269,-43.468334,-28.945341
9270,33.00029,-16.695328
9271,-60.362915,5.3737035
9272,36.02925,-2.5637524
9273,33.195854,42.90611
9274,36.76007,42.869434
9275,-0.36874723,-2.8143256
9276,4.201256,-45.46555
9277,-23.224606,25.43959
9278,-8.559066,1.3725421
9279,-6.4722185,17.520481
9280,7.866434,39.537327
9281,-18.3656,-14.224951
9282,53.8321,-3.5044038
9283,2.1057146,-52.156315
9284,-48.105133,30.346403
9285,23.033257,-44.093475
9286,13.360733,40.92291
9287,61.023365,-4.1293344
9288,34.87829,-34.438923
9289,-7.2484984,19.502007
9290,32.81041,13.405533
9291,-50.789085,-16.823776
9292,31.730703,28.36485
9293,-7.8986964,-15.61232
9294,30.210823,-8.334575
9295,-4.7718596,9.127825
9296,-26.179205,4.0501385
9297,41.76144,-13.19306
9298,-33.047447,-40.52754
9299,33.816364,11.071501
9300,9.403326,24.006523
9301,-45.289833,35.087917
9302,12.705188,14.304258
9303,28.60525,-42.29396
9304,-8.528616,-40.04804
9305,-48.00188,16.91246
9306,6.8619695,-56.496925
9307,22.401457,60.187843
9308,-24.785656,22.071001
9309,-43.92992,-27.424894
9310,19.490976,-45.68892
9311,-36.83038,18.270533
9312,6.012072,-30.84998
9313,-27.802834,-20.590086
9314,18.482374,-22.797207
9315,-6.8446484,18.44234
9316,17.919752,56.701103
9317,24.435032,3.399932
9318,22.356987,61.14177
9319,59.54088,16.510925
9320,-42.63548,3.978376
9321,59.244827,17.127531
9322,-47.679863,29.57877
9323,40.179832,0.17323366
9324,23.15828,-46.54308
9325,-10.560398,12.068402
9326,4.0613327,-12.26702
9327,-53.368546,16.924395
9328,31.009636,32.147816
9329,-17.92837,16.708694
9330,1.6404802,51.592735
9331,55.787857,13.950818
9332,4.7065053,-55.076534
9333,1.1000019,39.61711
9334,-18.569767,-34.208595
9335,63.197166,-10.63218
9336,-13.857901,-22.652454
9337,-45.82573,35.897434
9338,37.000145,16.308928
9339,47.436497,-40.94647
9340,-32.640064,-9.467807
9341,-13.909803,18.537773
9342,31.167866,-46.85558
9343,-24.148888,-13.840751
9344,-53.88876,-35.06676
9345,43.669086,9.707423
9346,-61.643497,4.9997005
9347,47.911106,-31.303732
9348,-21.333824,9.3025675
9349,18.439085,-26.485296
9350,-33.908997,-7.8546257
9351,39.5262,2.1466794
9352,0.9002025,-10.305597
9353,36.657948,-6.104644
9354,-12.47553,-31.067596
9355,-3.2311285,-46.54741
9356,11.319165,-40.005272
9357,6.7837048,45.94881
9358,36.891525,-4.65471
9359,31.70049,29.337301
9360,-1.8756586,-44.441753
9361,-39.25484,0.5509752
9362,-46.171253,-24.733688
9363,-56.316246,3.722964
9364,22.668135,20.202597
9365,39.85963,0.63942116
9366,50.598877,21.957502
9367,-15.227469,6.7609434
9368,-61.309853,1.0897427
9369,-44.51404,38.878506
9370,-23.922756,2.7980917
9371,38.239708,53.0742
9372,-51.723915,28.584059
9373,45.728725,-3.9484653
9374,-50.208694,17.209095
9375,-17.73804,39.074978
9376,-7.1035023,57.48409
9377,-21.067358,-4.3576474
9378,24.097599,3.0234787
9379,-7.2046094,-16.50566
9380,18.962809,-50.59838
9381,-43.790173,-26.891752
9382,-10.465378,12.222875
9383,36.226288,-2.2313945
9384,-32.501205,6.177939
9385,-10.82266,11.787475
9386,-50.960827,14.4552555
9387,-12.221696,17.89452
9388,-2.7929437,-18.200943
9389,-43.429783,-30.722115
9390,0.38658178,33.519886
9391,-18.93603,-18.090572
9392,2.9264982,-55.61818
9393,11.239143,-14.50242
9394,-2.1623597,-15.994665
9395,-24.03929,7.474005
9396,-1.0064768,20.234407
9397,16.981081,42.773884
9398,18.618046,-47.08099
9399,25.64658,-22.7013
9400,-2.9364896,11.596471
9401,35.224667,-44.59857
9402,13.735961,41.16951
9403,-17.853615,-8.394166
9404,-55.98607,0.2447269
9405,47.010754,-15.928139
9406,47.22798,-40.79439
9407,-23.206554,25.616142
9408,-12.176679,-50.681355
9409,-60.67694,-1.1328155
9410,27.475945,-45.48946
9411,-39.641346,15.394578
9412,39.999092,10.421313
9413,52.14492,-25.61331
9414,-61.686172,-16.087273
9415,60.63627,0.7437724
9416,-14.157478,18.13967
9417,17.659504,46.843266
9418,17.902199,57.911423
9419,25.765585,-46.22734
9420,-0.51655763,-54.05395
9421,-6.8018737,-12.624608
9422,-7.2058063,-16.513987
9423,-59.530704,-7.2715964
9424,1.4460729,-10.519517
9425,-50.63764,-16.792118
9426,1.7734666,18.18293
9427,-43.38874,-33.84521
9428,51.37112,35.68303
9429,38.543167,53.02118
9430,25.102097,12.155787
9431,-18.951365,-18.117033
9432,1.7479217,52.147106
9433,-48.044754,30.593843
9434,-11.121936,-38.322475
9435,20.230307,57.760593
9436,4.146108,-25.052029
9437,-23.2925,-13.546298
9438,-7.4819536,-13.770275
9439,-5.510909,-51.186985
9440,41.3901,-10.64281
9441,20.40515,17.824448
9442,-59.92025,-1.4591724
9443,-2.8162842,56.430847
9444,-21.3885,12.788251
9445,18.074057,-26.50074
9446,0.99927914,41.655243
9447,-16.919222,-13.420949
9448,-54.944374,9.067552
9449,42.098778,-16.721071
9450,61.031883,-4.1249094
9451,9.803322,49.11941
9452,-2.347848,7.7098503
9453,-23.650837,-1.9367307
9454,-60.6287,-7.6290994
9455,-48.664692,16.72274
9456,-28.571787,-39.95923
9457,3.5823236,37.837936
9458,7.65529,57.53121
9459,-7.661154,52.981396
9460,-3.2803857,-45.95527
9461,-22.776756,20.688337
9462,-7.0610394,-12.913113
9463,-13.845811,18.581533
9464,14.428941,3.9288385
9465,47.209507,-10.697975
9466,-39.58281,43.862854
9467,-55.684227,4.486639
9468,37.055264,16.290255
9469,-39.311226,-33.40685
9470,-16.610308,-59.009693
9471,-11.378275,-24.003977
9472,27.881962,-14.103014
9473,-6.08627,-21.88242
9474,-0.8904874,-48.450714
9475,-20.066202,27.72845
9476,-54.83589,13.318757
9477,-33.691597,-6.773992
9478,-15.4974985,-7.8563905
9479,-5.78107,17.852083
9480,-45.846733,37.332912
9481,-55.545643,-12.482065
9482,-42.502327,-35.959373
9483,18.889603,-9.46113
9484,-44.928043,0.4717829
9485,-4.207802,-48.018867
9486,50.73697,34.579613
9487,46.1066,-15.4360285
9488,20.652918,9.960535
9489,-14.429827,-16.484343
9490,51.446617,-14.88267
9491,42.82916,-27.29659
9492,-20.948395,-19.702305
9493,-42.259415,13.782551
9494,24.780678,35.395603
9495,36.47282,-6.05935
9496,0.65798306,-9.88222
9497,-18.416143,33.62551
9498,5.79507,-55.17894
9499,-21.013296,-17.844454
9500,-24.231663,17.982073
9501,-33.559795,44.47176
9502,-12.75212,43.672173
9503,40.184475,0.35412875
9504,40.604095,41.162483
9505,-19.773766,-26.80087
9506,54.84728,-26.555368
9507,53.73364,-5.1518927
9508,57.110794,19.12441
9509,-9.649285,4.358123
9510,-40.005344,-16.866903
9511,-15.761213,-55.347446
9512,-11.011881,-41.901825
9513,27.901342,-45.90657
9514,-8.691347,0.34366864
9515,-57.385723,-0.76196563
9516,6.1864476,57.140175
9517,33.72176,22.3352
9518,-9.0442705,16.587208
9519,-52.929867,13.25738
9520,6.335328,-56.03094
9521,9.04631,-41.851112
9522,-22.916128,-2.1211438
9523,-21.552301,-19.734436
9524,36.954605,-28.314177
9525,-1.6806835,-25.504002
9526,-25.520922,-55.940277
9527,-8.407582,22.202257
9528,-28.195034,-26.395527
9529,-23.237268,-6.255
9530,-24.3694,20.0531
9531,-12.887199,39.49041
9532,56.403908,7.1280417
9533,-26.215038,2.4180002
9534,-39.48176,0.8492132
9535,21.47072,-15.222362
9536,-3.8354921,-15.083023
9537,17.583422,-29.960041
9538,-14.910677,4.9520154
9539,-11.789441,44.484413
9540,41.41143,-5.8556623
9541,14.956163,4.7681665
9542,-44.878544,23.694117
9543,-6.2970157,-22.344543
9544,-19.159641,-37.40319
9545,9.809207,13.239251
9546,-34.539787,6.247112
9547,47.2186,-26.56687
9548,-1.3893349,-9.572031
9549,-28.35058,-53.686558
9550,55.8835,-5.2902164
9551,-46.343693,45.793736
9552,-28.352232,-54.120853
9553,6.389197,-54.045273
9554,-7.6246924,-55.38725
9555,-11.187056,18.302788
9556,-54.167873,8.195318
9557,3.7359312,-10.288629
9558,-40.226677,-16.289957
9559,15.49117,-17.138348
9560,3.9110618,-25.093147
9561,-16.501337,-30.953773
9562,-10.35746,41.124817
9563,-1.9210695,-46.61549
9564,2.1891937,-52.103626
9565,42.059074,9.587788
9566,-43.622402,-33.314247
9567,-48.306225,16.834051
9568,15.305865,29.25706
9569,-42.44065,-37.65899
9570,-14.399382,-29.712543
9571,-16.694504,8.680493
9572,-23.86951,22.44955
9573,28.675522,-3.7924972
9574,4.9993997,-53.965927
9575,18.419882,12.1338
9576,-44.625782,22.591719
9577,-40.987232,15.176007
9578,38.70942,42.22624
9579,-1.3368131,63.8599
9580,-44.637733,-26.659939
9581,-11.236264,-46.958122
9582,44.56858,-44.51573
9583,-21.63702,23.072966
9584,-19.629053,-55.311867
9585,2.2908852,-55.397285
9586,-47.814053,-23.51611
9587,-19.95101,49.265053
9588,4.961853,-23.867735
9589,-0.40126798,41.854206
9590,26.053137,-46.875294
9591,-5.4681044,-50.171665
9592,-0.015790794,53.194096
9593,17.436178,3.7909794
9594,45.177578,-4.863431
9595,-36.698914,-51.26767
9596,18.759005,29.69313
9597,11.85425,47.195454
9598,50.495808,36.929493
9599,-8.05822,36.086647
9600,45.647858,7.6539516
9601,-18.557981,11.995803
9602,-0.6549628,-16.528458
9603,33.57031,28.54796
9604,-14.433738,30.150354
9605,-31.858213,-24.734032
9606,6.4118056,-30.715998
9607,-46.096733,36.858124
9608,29.81087,-13.968722
9609,24.089237,35.900196
9610,-56.801437,-34.893948
9611,18.506271,-46.65251
9612,-16.586042,24.374338
9613,-36.61756,29.095865
9614,-28.380339,-38.65646
9615,19.202765,57.78556
9616,5.5178027,56.40781
9617,-51.075607,14.141547
9618,-55.449608,5.458296
9619,20.60301,32.245083
9620,-12.931826,-36.180027
9621,-15.696994,-7.903704
9622,-48.547443,33.015858
9623,37.876877,42.649403
9624,-9.802914,26.038992
9625,-17.772797,-61.51973
9626,-12.476225,-36.849556
9627,24.93677,-1.7033337
9628,32.95483,28.753633
9629,7.934815,39.47314
9630,-31.41384,45.539646
9631,38.136776,53.12161
9632,-13.942755,-12.937948
9633,-27.440311,4.1779766
9634,14.790464,4.127168
9635,-5.1422963,1.9143568
9636,-11.277864,-42.15635
9637,-39.56845,43.791214
9638,-8.304427,34.744858
9639,-15.849792,27.76873
9640,-60.211063,-4.1906366
9641,-1.4763907,-50.287376
9642,47.433178,-23.70131
9643,56.97452,-11.072748
9644,-42.842583,24.755983
9645,39.632446,6.516216
9646,-46.15374,37.093708
9647,41.128788,21.83794
9648,-40.4008,-15.900068
9649,9.70942,-41.5083
9650,-9.847296,1.6276379
9651,-8.286481,0.04131021
9652,42.578648,-10.742348
9653,2.1984694,-25.513502
9654,-13.346501,18.454054
9655,-19.993282,49.30052
9656,49.735256,1.3324623
9657,50.824917,-2.7573848
9658,-47.95019,17.370724
9659,-23.348597,-13.630427
9660,25.399485,-42.034122
9661,47.424824,-40.97868
9662,-9.496487,14.551137
9663,22.376562,32.042885
9664,-16.040508,15.604872
9665,23.882032,-40.77852
9666,15.736873,15.515975
9667,28.214235,10.063976
9668,34.689785,3.4473515
9669,-4.895049,3.5291545
9670,-9.557723,2.4925232
9671,49.075752,-22.046219
9672,48.716137,-39.16688
9673,-29.17977,-55.07152
9674,-22.967112,-34.797585
9675,-19.412275,-36.192104
9676,-14.026851,-22.595655
9677,5.9285693,-55.17619
9678,-4.231049,-13.724248
9679,15.816266,-32.42985
9680,36.7351,-5.62932
9681,18.629242,-49.896202
9682,-39.956547,21.17458
9683,-34.10578,-5.0881863
9684,56.80526,-12.1359
9685,-5.239942,-15.50268
9686,-3.6674838,6.91343
9687,19.548683,33.47972
9688,22.20736,45.623764
9689,55.81711,-26.761099
9690,-37.706314,19.744291
9691,-28.641985,-47.801796
9692,57.112312,19.155462
9693,27.680613,9.866603
9694,-39.88295,-20.014355
9695,-18.043644,14.86628
9696,34.551434,-54.386242
9697,-35.656082,11.06751
9698,39.636368,1.8426356
9699,-37.597984,-37.566025
9700,-17.575523,7.020391
9701,-7.231862,19.5731
9702,30.485964,15.820568
9703,-9.997627,29.691385
9704,-36.618362,7.701353
9705,-19.86302,-35.67241
9706,46.63963,-16.79521
9707,55.509354,-26.453089
9708,-51.45438,18.897562
9709,-34.397644,-0.910589
9710,59.713,13.225746
9711,26.771393,-45.62166
9712,36.4985,-6.348113
9713,-40.43521,4.674547
9714,-7.2608747,52.71526
9715,-24.122992,17.851664
9716,18.464994,12.09342
9717,-11.290581,33.955933
9718,29.992142,31.448616
9719,-44.083107,-27.706488
9720,-11.458455,-48.895782
9721,9.727352,-56.601368
9722,-21.418943,12.869364
9723,-11.271651,53.02188
9724,-51.33962,-14.156404
9725,-3.077987,-16.434305
9726,-27.402628,57.908176
9727,2.1559303,-16.6539
9728,-21.651232,-60.364567
9729,60.7089,5.970709
9730,-11.928,29.443071
9731,56.049374,20.73451
9732,-7.9045672,0.4570248
9733,-11.234833,51.589497
9734,-30.275148,27.792917
9735,-1.2841762,65.258156
9736,-33.650337,31.236773
9737,1.0790461,28.36565
9738,-8.792392,59.76208
9739,-47.922894,14.093771
9740,25.506168,-39.69717
9741,7.181193,-18.10045
9742,-17.7695,-58.58619
9743,-54.6979,-35.376522
9744,19.38404,-37.26529
9745,48.71627,-19.475113
9746,21.56153,43.350365
9747,24.739347,-25.174988
9748,57.170486,19.8673
9749,1.1908486,-24.878834
9750,-6.099744,-13.283947
9751,-28.612942,-40.707264
9752,26.105394,-7.324423
9753,42.879494,-27.13634
9754,0.6808354,33.996887
9755,-12.655906,18.110218
9756,5.213855,-23.132814
9757,27.430141,7.4087524
9758,49.95683,3.5802412
9759,25.173243,57.62178
9760,-23.251757,-23.396452
9761,-4.730317,6.211666
9762,-31.272385,-7.166722
9763,37.865147,41.69549
9764,-30.765577,44.559917
9765,-35.030655,4.759853
9766,-21.360111,17.08165
9767,-31.475424,-8.331254
9768,-58.720398,-7.3915486
9769,-7.557276,35.584988
9770,-42.274662,-22.151003
9771,15.0472975,-27.101671
9772,-17.915623,-32.478535
9773,-3.492287,-45.242058
9774,-49.84139,28.808155
9775,8.304757,-50.651104
9776,-44.79225,-29.83728
9777,-0.5629408,52.96857
9778,-14.764736,-54.062565
9779,-7.476787,-47.488255
9780,30.08145,-43.11155
9781,13.25885,-19.486473
9782,33.22328,30.71271
9783,-45.121925,39.947903
9784,-15.831219,18.23681
9785,-17.81235,39.16713
9786,3.5323806,-31.008085
9787,-52.226906,-15.104146
9788,19.403515,-34.974983
9789,24.019934,1.7628952
9790,-43.281555,-26.468254
9791,-30.34116,28.742807
9792,37.99379,-24.252634
9793,18.98886,-46.051456
9794,1.3632475,64.69445
9795,33.222668,-21.274567
